Code fournisseur,Date modification,Nom du fournisseur,Nom commercial,Catégorie,Responsable de catégorie référent,Siret,N° intracommunautaire,N° d'immatriculation au RCS,Contact commercial,Téléphone,n° Portable ,E-Mail;;;;;;;;;
"NOC1,28/3/2025, O CAPITAINE,CAPITAINE COSMETIQUES,Hygiène corporelle,Mme Joana BRAS,	834 856 064 00037,	FR74834856064,834856064,M. Marc PILLONETTO,02 96 63 14 37,07 87 10 58 02,marc@ocapitaine.com";;;;;;;;;
SPI7,26/9/2019,5 AUTELS EARL,,Bière et cidre,M. Pierre TRIEAU,85241426700017,FR94 852414267,852414267,M. Thibault PITROU,06 46 25 04 34,06 46 25 04 34,thibault@5autels.com;;;;;;;;;
SCL7,12/1/2022,CONSERVERIE CHANCERELLE SAS,PHARE D'ECKMÜHL,Conserves salées,Mme Aline ROBINEAU,44314687300023,FR50 443146873,443146873 2002 B 346,M. Olivier JANNEL,02 98 92 42 44,06 64 02 91 21,olivier.jannel@chancerelle.com; assistantes.commerciales@chancerelle.com; contrats : marie.laffite@chancerelle.com;;;;;;;
SDV2,16/1/2018,CONSERVERIE DAVIN,,Conserves salées,Mme Aline ROBINEAU,38201964400014,FR64 382019644,382019644,Mme Sabine NITARD,04 90 63 40 90,,adv@conserverie-davin.com;;;;;;;;;
SCB9,7/10/2019,CONSERVERIE ET MOUTARDERIE BELGE,LA DELICIEUSE,Apéritif,Mme Blandine MADIOU,BE0433626720,BE04 33626721,BE0433626721,Raphaël RENSON,00 32 87 85 80 10,00 32 475 25 35 07,raphael.renson@moutarderie.be ; Rachel.renson@moutarderie.be;;;;;;;;
SGO5,15/2/2018,CONSERVERIE GONIDEC SA,,Conserves salées,Mme Aline ROBINEAU,37598007500028,FR84 375980075,375980075,Marc GUÉGAN,02 98 97 07 09,06 82 06 13 40,secteur2@gonidec.com; adv@gonidec.com; en copie uniquement : commercial@gonidec.com; contact@gonidec.com (FDA/déclaration chiffre);;;;;;
SCF7,8/2/2022,CONSERVES FRANCE,VALFRUTTA,Conserves salées,Mme Aline ROBINEAU,70622054800046,FR72 706220548,706220548,M. Thierry COULET,04 90 90 35 47,06 98 31 43 05,ocornu@conservesfrance.fr; bpotin@conservesfrance.fr; tcoulet@conservesfrance.fr;;;;;;;
SCG5,28/1/2016,CONSERVES GUINTRAND SAS,P. GUINTRAND,Collectivité ALI,M. Romain PRIME,38083371500010,FR43380833715,380833715,M. Jean-Witold DAMIRON,0490673023,0668432481,c-reina@conserves-guintrand.com;;;;;;;;;
FCO7,9/2/2023,CONVIVIAL SA,,Surgelé,Mme Valérie DUPONT-MONFORT,35049939800047,FR67 350499398,B 350 499 398,M. Gonzague DUMOULIN,04 70 30 37 01,06 28 69 31 95,gdumoulin@convivial.fr;zbounechada@convivial.fr;logistique@convivial.fr;;;;;;;
NCR1,16/12/2024,COOKNRUN SAS,,Forme et Nutrition,Mme Stéphanie QUINTIN,83146381500017,FR82 831463815,831463815,M. Alexis CHATENAY,06 75 77 01 98,06 75 77 01 98,alexis@cooknrun.com;;;;;;;;;
NCG3,16/12/2024,COOP GELEE ROYALE FRANCAISE,,Bien-être,Mme Stéphanie QUINTIN,79207651500016,FR90 792076515,792076515,M . Costanzo GIANI,09 83 45 00 86,07 81 95 09 02,lesruchesdeliza@gmail.com ; commercial@coopgrf.fr;;;;;;;;
SSN4,24/7/2024,COOPERATIVE DES PRODUCTEURS DE SEL DE L'OUEST - SECTION DE L'ILE DE NOIRMOUTIER,,Assaisonnement,Mme Fanny DESBORDES,78643201300039,FR68786432013,786432013,M. Jordan CABROL,02 51 39 08 30,06 83 63 82 15,responsable.commercial@sel-noirmoutier.coop;;;;;;;;;
FYE1,19/9/2019,COOPERATIVE LAITIERE DE YENNE,,Fromages,M. Romain CAZORLA,30295708900014,FR30 2957089,302957089,M. HERNU,04 79 36 71 57,06 27 59 53 50,nhernu@coop-de-yenne.com;scottarel@coop-de-yenne.com;qualite@coop-de-yenne.com;;;;;;;
NCP4,12/2/2020,COQ EN PÂTE,,Equipement maison,Mme Laura MIRO,49843833200039,FR62 498438332,498438332,M. Vincent BOUCHAUDON,01 55 28 52 06,06 50 66 03 99,pro@coqenpate.com;;;;;;;;;
FCS1,20/11/2023,CORPORE SANO,Monsieur Suzu,Traiteur,Mme Rébecca VALLA,81039255500027,FR38810392555,810392555,M. Paul FERNIOT,02 43 24 02 14,06 27 57 00 45,paul@monsieursuzu.com;;;;;;;;;
ACM2,10/6/2025,COSMIC MO,,Boisson chaude,Mme Violaine MENARD,88268002800033,FR42882680028,882680028, Mme Monique FOY,06 64 91 23 93,06 64 91 23 93, monique@getcosmicdealer.com;;;;;;;;;
NCV1,8/8/2023,COSMOD,Clémence & Vivien,Soin cosmétique,Mme Guylaine DIQUELOU,81142270800024,FR811422708,811422708,Mme Clémence LEFEBVRE,06 66 68 95 33,06 66 68 95 33,clemence@clemenceetvivien.com;;;;;;;;;
SCE10,2/9/2025,COSMOS ENTREPRISE,COSMOS ENTREPRISE,Jus et boisson sans alcool,Mme Violaine MENARD,85045820900028,FR32850458209,850458209,M. Léo RAVILLION,04 91 94 28 93,06 26 13 01 99,leoravillion@cosmosenergy.fr;;;;;;;;;
ACO1,16/7/2024,COSSU,,Assaisonnement,Mme Fanny DESBORDES,88808499300011,FR29888084993,888084993,M. Jérémie COSSUREL,05 45 91 48 12,06 09 74 63 87,jeremie@cossu.co;;;;;;;;;
SCT5,4/6/2025,COTOTERRA,COTEAUX NANTAIS,Dessert de fruit et ambiant,M. Dominique DERRIEN,81973479900011,FR75 819 734 799,819734799,M. Ritvan AHMETI ,02 40 75 20 20 / 02 40 75 20 20  (Ritvan Ahmeti),06 28 55 02 88 (Ritvan Ahmeti),ritvan.ahmeti@coteaux-nantais.com;laetitia.mainguet@coteaux-nantais.com;;;;;;;;
FCO6,23/9/2022,COULET GABRIEL SA,COULET BIO,Fromages,M. Romain CAZORLA,92618003500012,FR46 926180035,926180035,M. Quentin BOSC ,05 65 59 90 21,06 86 87 67 99,qbosc@gabriel-coulet.fr;nsegura@gabriel-coulet.fr; jfboyer@gabriel-coulet.fr; elaur@gabriel-coulet.fr;;;;;;
SGA6,7/11/2016,COUSTON FRERE ET SŒUR SCEA,DOMAINE LE GARRIGON,Cave,M. Pierre TRIEAU,39061116800019,FR87 390611168,390611168,M. Patrick SEVESTRE,04 75 98 01 84,06 81 92 16 35,coustongarrigon@wanadoo.fr;;;;;;;;;
FCC7,9/2/2023,CREPERIE COLAS,,Traiteur,Mme Rébecca VALLA,37933780100037,FR06 379337801,379337801,M. Christophe DENIS,02 99 37 16 80,06 46 24 06 60,christophe.denis@creperie-colas.com;commercial@creperie-colas.com;;;;;;;;
FCJ1,9/2/2023,CREPERIE JARNOUX,,Traiteur,Mme Rébecca VALLA,38092733500030,FR88 380927335,380927335,M. Arnaud COUSIN,02 96 50 89 89,06 72 00 88 93,cousin@creperie-jarnoux.com;;;;;;;;;
SCS5,23/7/2021,CROUSTISUD,,Apéritif,Mme Blandine MADIOU,50963056200031,FR08 509630562,509630562,M. Jérôme FERAL,04 67 65 55 95,06 15 42 22 63,j.feral@croustisud.fr;;;;;;;;;
SPL1,18/10/2021,CRUZILLES SAS,PERE LOUIS,Plaisirs sucrés,Mme Maryline DELABROSSE,85720109900051,FR31 857201099,857201099,Mme. Valérie BOUTON,06 59 15 02 56,06 75 40 70 50,valerie.bouton@cruzilles.fr;;;;;;;;;
NCC4,1/5/2021,CS CARE,,Equipement maison,Mme Laura MIRO,,CHE-419.447.523 (no Suisse),,M. Vincent CLAESSENS,0041 79 475 37 73,0041 79 475 37 73,vincent.claessens@claessens-kids.com;;;;;;;;;
NCF1,29/10/2020,CURCUMAXX FRANCE,,Bien-être,Mme Stéphanie QUINTIN,83757199100012,FR49 837571991,837571991,Christophe LEPINE,05 62 30 52 25,06 18 93 33 36,curcumaxx.france@gmail.com; christophelepine.pro@gmail.com;;;;;;;;
NAR1,10/10/2016,D'ARCY INTERNATIONAL,ARCYVERT,Entretien maison,Mme Laura MIRO,31999578300069,FR8931999578300069,319995783,M. Benjamin VINDRY,02 38 96 54 99,07 60 07 01 44,benjamin.vindry@mieuxa.com;;;;;;;;;
SMG2,31/3/2022,D'AUCY France,,Conserves salées,Mme Aline ROBINEAU,65200863200083,FR53 652008632,652008632,M. Willy GUGUIN,02 97 54 89 82,06 22 18 07 53      ,willy.guguin@eureden.com;;;;;;;;;
SDH1,22/2/2022,D'HEILLY ET HUBERDEAU EARL,,Cave,M. Pierre TRIEAU,38046034500016,FR89 380460345,380460345,Mme Martine HUBERDEAU,03 85 47 95 27,06 70 78 54 60,domaine@dheilly-huberdeau.com;;;;;;;;;
SDA8,13/1/2021,DAMIANO S.p.A,,Fruits secs,Mme Blandine MADIOU,-,IT00400930830,-,Mme Mariateresa LICATA,00 39 0941 958007,0039 338 85 77537,mariateresa.licata@damianorganic.it;;;;;;;;;
FDA2,29/11/2022,DAREGAL SAS,,Surgelé,Mme Valérie DUPONT-MONFORT,96420229500017,FR64 964202295,964202295,M. Stéphane DELPIERRE,01 64 98 29 46 , 06 80 01 57 46 - ,Stephane.Delpierre@daregal.fr;Noemie.Doguet@daregal.fr;sandrine.rodrigues-tavares@daregal.fr;;;;;;;
SDA4,17/3/2017,DAVIAU  SCEA,DOMAINE DE BABLUT,Cave,M. Pierre TRIEAU,78613242300017,FR03 78613283,786132423,M. Christophe DAVIAU ,02 41 91 22 59,06 11 29 77 97,daviau.contact@wanadoo.fr;;;;;;;;;
SDL2,7/11/2016,DAVID LECOMTE SCEA,CHATEAU DE PASSAVANT,Cave,M. Pierre TRIEAU,30416498100017,FR75 326275914,304164981,M. Olivier LECOMTE ,02 41 59 53 96,06 13 24 40 68,passavant@wanadoo.fr;;;;;;;;;
SHH1,16/10/2018,DE KROES ,BIOTIFUL,Apéritif,Mme Blandine MADIOU,,NL80 3147351B01,,M. Pascal GEERAERDT,03 80 97 39 62,06 78 74 75 59,pascal.geeraerdt@dekroesbv.com;;;;;;;;;
FDM1,7/9/2022,DE MONTRIVEAU,,Fromages,M. Romain CAZORLA,83493687400017,FR04834936874,834936874,M. Stéphane RACHET,06 80 00 15 30,06 80 00 15 30,r.achetstephane@hotmail.fr;;;;;;;;;
ADE1,20/7/2023,DEI,,Collectivité ALI,M. Romain PRIME,848 057 329 000 15,FR 30 84 80 57 329,848057329,Mme Darith VAISSIE,,06 99 49 83 71,darith.vaissie@dei-finest.com;;;;;;;;;
SDA9,3/8/2020,DELICES AGRO,TRESORS DES CHEFS,Aide Pâtisserie,Mme Maryline DELABROSSE,880181839 00015 ,FR83 880181839,880181839,M. Pierre FUSEAU,02 41 35 14 84,06 98 03 57 95,commercial@delicesagro.com; pierre.fuseau@fuseau-sas.com; qualite@fuseau-sas.com; ;;;;;;
FDE8,21/5/2021,DELIDESS,DELIDESS,Yaourt et dessert,Mme Jane MOSINSKI,51794581200025,FR74 517945812,517945812,M. BOISSERIE,05 56 07 08 00,,contact@delidess.fr; lboisserie@delidess.fr;;;;;;;;
FDE7,11/10/2022,DELIGLACE SAS,Eric Elien,Surgelé,Mme Valérie DUPONT-MONFORT,38057989600024,FR36 380579896,380579896,M. Marc ELIEN ,02 96 61 90 86 ,06 65 79 96 14,me@eric-elien.bzh;secretariat@eric-elien.bzh;;;;;;;;
SDE1,2/6/2025,DELOUIS,,Assaisonnement,Mme Fanny DESBORDES,30887574900027,FR33 308875749,308875749,Mme Nadine BALAGE,05 55 77 42 54,06 80 50 98 13,nadinebalage@delouis.com ; ludivineteixeira@delouis.com;;;;;;;;
SDC1,10/2/2021,DESCRAMBE VALLET GRIMAL SCEA,,Cave,M. Pierre TRIEAU,32507891300010, FR12 325078913,325078913,M. Descrambe GERARD,0    ,06 07 27 70 19,descrambeg@wanadoo.fr;;;;;;;;;
STO1,27/9/2022,DESTINATION,DESTINATION SAVEUR,Boisson chaude,Mme Violaine MENARD,42503961700054,FR28 425039617,425039617,Amandine SCIUBA,05 56 11 27 47,06 74 57 37 91 ,amandine.sciuba@cdc-destination.com;cdrouillard@cdc-destination.com;;;;;;;;
SDI4,3/2/2025,DIETEMIX,,Aide Pâtisserie,Mme Maryline DELABROSSE,83905080400013,FR96839050804,839050804,Mme. Sabine ANDRIA,06 17 94 04 30,06 17 94 04 30,sabine@greendoz.fr;;;;;;;;;
NBL1,4/4/2022,DILISCO,,Equipement maison,Mme Laura MIRO,345 241 160 000 18,FR75 345 241 160,345241160,Mme Laëtitia DE LA ROCHE,01 49 59 50 50 ,06 40 22 28 10,laurent.descovich@dilisco.fr;;;;;;;;;
SDH2,16/1/2018,DISTILLERIE DU HOULEY,,Bière et cidre,M. Pierre TRIEAU,38983141300015,FR74 389831413,389831413,Mme Delphine DESCHAMPS,02 31 63 63 46,,info@laribaude.com;;;;;;;;;
SWA2,19/3/2020,DISTILLERIE WARENGHEM SAS,,Cave,M. Pierre TRIEAU,43615004900027,FR87 436150049,436150049,Mme Géraldine ROZEC,02 96 37 00 08,06 11 97 09 18,droussier@distillerie-warenghem.com;;;;;;;;;
SAC7,7/11/2016,DOMAINE ACHARD VINCENT SARL,,Cave,M. Pierre TRIEAU,75086786300011,FR52 750867863,750867863,M. Thomas  ACHARD ,04 75 21 20 73,06 77 17 85 19,contact@domaine-achard-vincent.com;;;;;;;;;
SDB3,7/11/2016,DOMAINE BERSAN JL ET JC,DOMAINE J-LOUIS ET J-CHRISTOPHE BERSAN,Cave,M. Pierre TRIEAU,50986571300010,FR77 509865713,509865713,M. Jean-Christophe BERSAN,03 86 53 33 73,06 16 21 36 10,jean-louis.bersan@wanadoo.fr;;;;;;;;;
SDA5,26/4/2018,DOMAINE D'ANGLAS,ROGER GAUSSORGUES ,Cave,M. Pierre TRIEAU,34873126600014,FR00 9902E1214,348731266,M. Roger GAUSSORGUES ,04 67 73 70 18,06 24 33 28 08,vignoble@domaine-anglas.com;;;;;;;;;
SGL12,27/12/2021,DOMAINE DE L'EGLANTINE  EARL,,Cave,M. Pierre TRIEAU,90174530700016,FR23901745307,901745307,M. Bertrand GRILLET,04 74 69 10 52,06 58 40 40 19,domainedeleglantine@gmail.com;;;;;;;;;
SDP6,13/2/2019,DOMAINE DE LA PALEINE,,Cave,M. Pierre TRIEAU,38237168000010,FR36 382371680,382371680,Mme Marine ROBICHON,02 41 52 21 24,06 84 43 15 55,paleineco@orange.fr;;;;;;;;;
SMY2,1/3/2018,DOMAINE DE MAYRAC,,Cave,M. Pierre TRIEAU,4313710530001,FR87 31371053,431371053,M. Grégory MALET,04 68 74 04 84 / 04 68 20 30 79,06 45 72 31 32,domaine-de-mayrac@wanadoo.fr;;;;;;;;;
SDM5,18/1/2021,DOMAINE DE MONTCY SCEA,,Cave,M. Pierre TRIEAU,49969574000039,FR53499695740,499695740,M. Rémy DURAND,09 73 88 93 58,06 16 33 45 32,contact@domainedemontcy.com;durandremy75@gmail.com;;;;;;;;
SDP5,26/2/2019,DOMAINE DE PINCHINAT,,Cave,M. Pierre TRIEAU,83134682000010,FR43 831346820,831 346 820 00010,M. Alain DE WELLE,04 42 29 29 92,06 22 11 75 15,domainepinchinat@wanadoo.fr;;;;;;;;;
SRE4,12/9/2019,DOMAINE DE REUILLY SAS,,Cave,M. Pierre TRIEAU,43812420800010,FR35 438124208,438124208,M.Joseph DE MAISTRE,09 61 41 86 43,06 80 71 67 99,domainejamain@orange.fr;;;;;;;;;
SRS3,7/11/2016,DOMAINE DE SOULIE SARL,SOULIE SARL,Cave,M. Pierre TRIEAU,42948798600011,FR06 9429487986,429487986,M. Remy SOULIE,04 67 38 11 78,06 03 81 13 93,remy.soulie@wanadoo.fr;;;;;;;;;
SVA4,19/3/2020,DOMAINE DE VALAMBELLE EARL,,Cave,M. Pierre TRIEAU,42159267600017,FR84 421592676,421592676,Mme Marie ABBAL,04 67 90 12 12,06 75 87 44 86,domaine.valambelle@outlook.fr;;;;;;;;;
SDC2,4/12/2018,DOMAINE DES CEDRES SCEA,,Cave,M. Pierre TRIEAU,39249842400010,FR62 392498424,392498424,Mme Julie AUBERT-RICHARME et M. Nicolas RICHARME,04 66 39 33 36,06 09 47 06 31,contact@domainedescedres.fr;;;;;;;;;
SDC7,1/1/2018,DOMAINE DES CLOSTIERS,,Cave,M. Pierre TRIEAU,83290698600019,FR00 832906986,832906986,M. Boris CLAUSE,02 41 03 68 11,06 47 76 13 98 / 06 47 76 10 43,domainedesclostiers@gmail.com;;;;;;;;;
SJH2,7/11/2016,DOMAINE DES FROGERES EARL,,Cave,M. Pierre TRIEAU,81217818400014,FR03 812178184,812178184,M. Valentin JOSEPH,06 47 96 21 81,06 47 96 21 81,domainedesfrogeres@gmail.com;;;;;;;;;
SDO5,27/3/2019,DOMAINE DHOMME GAEC,,Cave,M. Pierre TRIEAU,34101434800021,FR61 341014348,341014348,Mme Clarisse DHOMMÉ,02 41 45 06 53,06 75 00 44 33,info@domainedhomme.com;;;;;;;;;
SMY1,1/3/2018,DOMAINE EUGENE MEYER EARL,,Cave,M. Pierre TRIEAU,37902713900011,FR93 379027139,379027139,M. François MEYER,03 89 76 13 87,06 26 56 25 87,vinseugenemeyer@orange.fr;;;;;;;;;
SFC5,26/4/2022,DOMAINE FOND CROZE EARL,FAMILLE LONG,Cave,M. Pierre TRIEAU,39877615300023,FR20398776153,398776153,M. Morgan ROUX,06 68 80 32 10,,mroux@fondcroze.com;;;;;;;;;
SJD1,23/4/2021,DOMAINE JEAN DAVID SCEA,,Cave,M. Pierre TRIEAU,750 807 687 00025,FR 41 750 807 687,750807687,M. Jean-Luc AUFFRET,04 90 46 95 02,06 37 80 03 93,vin@domaine-jean-david.com;;;;;;;;;
SDJ2,17/7/2019,DOMAINE JONCY EARL,,Cave,M. Pierre TRIEAU,50338933000013,FR28 503389330,503389330,M. Guillaume JONCY,04 74 04 33 29,06 08 07 51 76,contact@domainejoncy.fr ;;;;;;;;;
SHA1,27/3/2019,DOMAINE LAURENT HABRARD SCEA ,,Cave,M. Pierre TRIEAU,41751389200014,FR88 417513892,417513892,M. Laurent HABRARD,06 60 61 60 26,06 60 61 60 26,contact@laurenthabrard.com;;;;;;;;;
SFO1,7/11/2016,DOMAINE LES FOUQUES SCEA,,Cave,M. Pierre TRIEAU,31738492300023,FR65 317384923,317384923,M. Yves GROS,04 94 65 68 19,06 08 58 33 71,fouques.bio@wanadoo.fr;;;;;;;;;
ADP1,1/4/2025,DOMAINE PAGNON,DOMAINE PAGNON,Cave,M. Pierre TRIEAU,80204775300016,FR71802047753,802047753,M. Nicolas BOUCHET,06 09 07 11 21,06 09 07 11 21,domaine.pagnon@outlook.fr;;;;;;;;;
SSJ2,23/3/2018,DOMAINE SAINT JULIEN EARL,,Cave,M. Pierre TRIEAU,42467672400018,FR77 424676724,424676724,M. Fabien GAÏDE,04 90 30 56 34,06 77 50 68 56,fabien@juliendelembisque.fr;;;;;;;;;
ASA1,21/3/2024,DOMAINE SAUVETE EARL,,Cave,M. Pierre TRIEAU,50512766200029,FR13505127662,505127662,Mme Mathilde SAUVETE,02 54 71 48 68,,mathilde@domaine-sauvete.com;;;;;;;;;
SDB5,29/3/2021,DOMAINES ET CHÂTEAUX DE BOURGOGNE,,Cave,M. Pierre TRIEAU,39108031400027,FR55391080314,391080314,M. Pascal MAIZIERE,03 80 24 20 09,06 07 09 29 63,pmaiziere@domaines-et-chateaux-bourgogne.com;;;;;;;;;
SDG5,27/4/2022,DOMINIQUE GRUHIER VIGNERON SARL,,Cave,M. Pierre TRIEAU,39293664700016,FR90392936647,392936647,Mme Axelle ROY,03 86 55 32 51,,vin@bourgognevin.com;;;;;;;;;
SDR3,16/3/2023,DROMALLIUM,,Fruits secs,Mme Blandine MADIOU,81346349400019,FR86813463494,813463494,M. Pierre-Christophe BARNIER,06 74 03 50 65,06 74 03 50 65,pierrot.barnier@yahoo.fr;;;;;;;;;
SME1,1/3/2018,DU CHENE SCEA,DOMAINE DE LA PARENTIERE,Cave,M. Pierre TRIEAU,75226981100010,FR73 752269811,752269811,M. Guillaume MENAGER et M. Michel MENAGER,02 40 36 25 71,06 13 70 23 60 si urgence,domainedelaparentiere@gmail.com;;;;;;;;;
AGF1,30/4/2025,DUTÉ,FERME LA GRANDE FONTAINE,Surgelé,Mme Valérie DUPONT-MONFORT,41342236100019,FR69413422361,413422361,M Joachim DUTÉ,02 99 04 49 43,07 66 28 60 51,glacesdelagrandefontaine@gmail.com;;;;;;;;;
ADF1,17/6/2025,EARL DENIS FOUQUERAND ET FILS,DOMAINE DENIS FOUQUERAND ET FILS,Cave,M. Pierre TRIEAU,39366886800010,FR91393668868,393668868,M. Laurent FOUQUERAND ,,,info@domaine-denisfouquerand.com;;;;;;;;;
SCD8,29/3/2023,EARL DOMAINE CORINNE DEPEYRE,DOMAINE CORINNE DEPEYRE,Cave,M. Pierre TRIEAU,80897816700027,FR42808978167,808978167,Mme Corinne DEPEYRE,04 75 51 60 94,06 11 70 50 81,info@corinnedepeyre.fr;;;;;;;;;
SDP8,7/3/2023,EARL VIGNOBLES POUDEROUX,DOMAINE POUDEROUX,Cave,M. Pierre TRIEAU,90896814200012,FR86908968142,908968142,M. Léo HEMMER BURY,06 42 78 08 19,06 42 78 08 19,contact@domainepouderoux.fr;;;;;;;;;
AET1,14/11/2023,ECO TERRA GMBH,,Fruits secs,Mme Blandine MADIOU,,DE246587265,6745,M. Florian Wichartz,0049(0)619857736-0,0049(0)1712808891,f.wichartz@eco-terra.de;;;;;;;;;
NSE2,5/7/2021,ECODIS SDEB,,Bien-être,Mme Laura MIRO,42921631000046,FR35 429216310,429216310,M Arnaud LIFAR,02 97 48 40 59,07 50 51 94 02, alifar@ecodis.info;;;;;;;;;
SES1,16/10/2018,ECOFICUS,,Fruits secs,Mme Blandine MADIOU,B10214021,ESB10214021,,M. Juan Jesus COLLADO JIMÉNEZ,00 34 927 29 05 77,346 45 87 82 86,ecoficus@ecoficus.com;;;;;;;;;
SEC2,7/1/2020,ECOIDEES SAS,,Sucre et produits sucrants,M. Dominique DERRIEN,48072573800037,FR44 480 725 738,480725738,Mme. Caroline ALBENESIUS,03 88 80 59 75 ; 03 88 80 9758 (ligne directe de Natacha),06 27 07 60 47,natacha.skodic@ecoidees.com;caroline.ecoidees@gmail.com; ekobiopan@gmail.com;christophe.zeigin@ecoidees.com;;;;;
NEC6,4/11/2020,ECONAT,JARDI'NAT,Equipement maison,Mme Laura MIRO,84250013400015,FR29842500134,842500134,M. François-Guy LEBEAUPIN,02 90 38 06 93,06 62 48 89 27,fgl@jardinat.fr;;;;;;;;;
NEC5,12/8/2020,ECOVER FRANCE SAS,ECOVER,Entretien maison,Mme Laura MIRO,53311382500012,BE06 49626717,533113825,Mme Emilie RYCHEMBUSCH,0032 3 309 25 00,06 32 99 92 56,erychemb@scj.com;;;;;;;;;
FEE2,25/5/2020,EFFICIENCE EXPORT EURL,,Yaourt et dessert,Mme Jane MOSINSKI,78922674300027,FR63 789226743,789226743,M. Etienne DUBOIS,06 38 87 61 54,06 38 87 61 54,etienne.dubois4@gmail.com;;;;;;;;;
"SEK2,20/2/2025,EKIBIO ,PRIMEAL-MA VIE SANS GLUTEN-BISSON-ETC…,Petit déjeuner,M. Dominique DERRIEN,34505228600027,FR30 345052286,345052286,""Mme Mélanie DURAN (Category manager junior non aliemntaire)"; Mme Christelle DESMARTIN (Assistante), M. Stéphane DIDIER sdidier@ekibio.fr;" M. César PAHUD cpahud@ekibio.fr"",04 75 32 43 60,Mélanie DURAN 06 31 88 39 98 / Christelle DESMARTIN 04 75 32 43 60 / Stéphane DIDIER 06 70 48 23 79,christelle.desmartin@ekibio.fr";melanie.duran@ekibio.fr;sdidier@ekibio.fr;cpahud@ekibio.fr;;;;
LLI1,19/2/2025,EL LIMONAR DE SANTOMERA,KRISTIAN HERNANDEZ,Collectivité ALI,M. Romain PRIME,ESF30051643,ESF30051643,,M. Kristian Hernandez,0034 968 86 00 01,0034 619 88 59 65,kristian.hernandez@el-limonar.com;;;;;;;;;
FLG1,13/9/2018,EMBUTIDOS LUIS GIL,,Charcuterie,Mme Camille FREMONT,-,ESB26241000,-,Mme Rosa GIL,34 941 436 431 ,+34 62 74 17 818,correo@embutidosluisgil.com;rosa@embutidosluisgil.com;;;;;;;;
FEM2,25/1/2023,EMKIPOP,,Surgelé,Mme Valérie DUPONT-MONFORT,81804242600051,FR33818042426,818042426,M. Grégoire COULOMB,09 72 55 95 51,06 70 98 40 59,gregoire@naice.fr;guillaume@emkipop.fr;;;;;;;;
NEN1,4/2/2020,ENDRO,LE GOFFIC BORIS,Hygiène corporelle,Mme Joana BRAS,87969067500027,FR21 879690675,879690675,M. Boris LE GOFFIC,06 24 32 13 99,06 24 32 13 99,boris@endro-cosmetiques.com;;;;;;;;;
FEN1,27/10/2022,ENILV ,,Fromages,M. Romain CAZORLA,19150037000017,FR95191500370,,Mme Claire BEAUDREY,04 71 46 26 60,06 18 59 54 62,eric.cazassus@educagri.fr;claire.beaudrey@educagri.fr;;;;;;;;
SBP9,12/5/2023,EPIKURE DISTRIBUTION,-,Aide Pâtisserie,Mme Maryline DELABROSSE,57206435000075,FR95572064350,572064350,Mme Céline BARGEON,05 62 28 28 02,07 88 48 03 38,c.bargeon@groupe-epikure.fr; t.chiarandini@groupe-epikure.fr;;;;;;;;
SES3,21/6/2021,ERIC DE SUREMAIN SAS,,Cave,M. Pierre TRIEAU,45127019300019,FR21451270193,451270193,Mme Dominique DE SUREMAIN,03 80 21 23 32,06 14 45 95 20,contact@domainedesuremain.com;;;;;;;;;
AEB1,14/5/2025,ERIDAN BNT,BIO'N TRUFFE,Apéritif,Mme Blandine MADIOU,91796844800014,FR84917968448,917968448,PIERRE BAUDIN,na,06 99 19 58 65,contact@eridanbnt.fr;;;;;;;;;
FSL2,20/10/2023,ERNEST SOULARD S.A.,La Table du Fermier - Bio ,Boucherie,Mme Camille FREMONT,37840398400016,FR 12 378 403 984,378403984,Mme Mila CATIC-COUTAND,02 51 66 75 70 ,06 24 51 66 69 ,mila.catic@soulard.fr;;;;;;;;;
ATT CREA,12/8/2024,ESCOUTE,,Fruits secs,Mme Blandine MADIOU,38275582500033,FR14382755825,382755825,M. Gilles VERGNES,05 53 41 25 42,06 80 05 25 72,gilles@escoute.fr;;;;;;;;;
FMV5,6/12/2016,ETABLISSEMENTS MONFORT,MONFORT VIANDES,Collectivité ULF,Mme Camille FREMONT,34765060800016,FR76 347650608,347650608,M. Xavier DELCOURT,02 97 23 07 61,06 72 75 12 59,xavier.delcourt@monfortviandes.fr;;;;;;;;;
FYV1,1/3/2018,ETS YVON PERE ET FILS SARL ,,Produits de la mer,Mme Camille FREMONT,32659109600010,FR63 326591096,326591096,M. Jean-Noël YVON,02 97 24 63 25,06 70 19 02 37 ,huitres.yvon@free.fr;;;;;;;;;
FEU1,23/2/2021,EURIAL SAS,,Matière grasse,Mme Jane MOSINSKI,35354335800140,FR76353543358,353543358,M. Didier GERMON ou Mme Amélie DIQUELOU,02 40 68 18 08,06 07 89 86 57,didier.germon@eurial.eu; amelie.diquelou@eurial.eu;;;;;;;;
FCT1,12/10/2022,EURL CHERITEL TREGOR LEGUMES,,Collectivité ULF,M. Romain PRIME,3485975500048,FR 63 348 597 550,348597550,,,,;;;;;;;;;
NEM1,1/12/2020,EURO MARKETING DISTRIBUTION (EUMADIS),DERMACLAY,Soin cosmétique,Mme Joana BRAS,40250199300057,FR 36 402501993,402501993,M. Nicolas FABRE,04 94 00 37 35,06 21 95 54 04,nicolas.fabre@eumadis.com;;;;;;;;;
